"Spp","Long","Lat"
"Atta mexicana",-97.411522,18.462917
"Atta mexicana",-110.966119,29.157545
"Leptoglossus zonatus",-74.889488,10.899315
"Atta mexicana",-90.850997,15.16607
"Atta mexicana",-105.234349,20.647402
"Atta mexicana",-98.583531,20.513599
"Leptoglossus zonatus",-75.562871,6.270367
"Atta mexicana",-98.16312,20.290603
"Atta mexicana",-103.197897,20.344753
"Atta mexicana",-100.32646,26.052967
"Atta mexicana",-96.745002,17.144466
"Atta mexicana",-103.31712,20.721539
"Atta mexicana",-103.414152,20.605316
"Trioza anceps",-99.166742,19.355547
"Atta mexicana",-104.673524,19.214704
"Atta mexicana",-99.236253,18.982397
"Atta mexicana",-96.72207,17.070403
"Atta mexicana",-103.982772,20.703092
"Atta mexicana",-100.128966,19.182687
"Leptoglossus zonatus",-78.426656,-0.195651
"Leptoglossus zonatus",-78.375557,-0.221667
"Atta mexicana",-88.569279,20.684463
"Atta mexicana",-99.820863,21.651686
"Atta mexicana",-96.744848,17.144175
"Atta mexicana",-99.067826,18.824225
"Atta mexicana",-96.743285,17.07609
"Leptoglossus zonatus",-85.592091,10.285953
"Atta mexicana",-90.521595,14.582579
"Atta mexicana",-104.629199,24.053292
"Coccus hesperidum",-58.475753,-34.578031
"Trioza anceps",-100.419012,20.577008
"Atta mexicana",-100.330231,25.644169
"Atta mexicana",-103.438248,20.824633
"Atta mexicana",-100.695319,26.783147
"Leptoglossus zonatus",-84.0229,9.94335
"Atta mexicana",-103.720291,19.274063
"Atta mexicana",-96.185248,18.029214
"Atta mexicana",-100.316566,25.724632
"Atta mexicana",-109.971922,27.492869
"Atta mexicana",-110.954948,29.148972
"Atta mexicana",-99.08249,18.986557
"Atta mexicana",-105.211358,20.656513
"Leptoglossus zonatus",-90.587944,14.652487
"Atta mexicana",-102.054136,19.407122
"Atta mexicana",-100.131014,19.187443
"Trioza anceps",-99.209371,19.500212
"Atta mexicana",-96.575043,19.475856
"Atta mexicana",-102.29349,21.90749
"Atta mexicana",-106.881012,24.522692
"Atta mexicana",-103.453164,19.696162
"Anastrepha ludens",-57.5329,-25.341
"Atta mexicana",-109.236233,26.400933
"Atta mexicana",-99.236622,18.98475
"Anastrepha ludens",-100.276084,25.632302
"Leptoglossus zonatus",-103.370278,20.717768
"Leptoglossus zonatus",-99.169547,20.548625
"Atta mexicana",-101.179259,19.72232
"Atta mexicana",-99.213387,18.911613
"Atta mexicana",-93.142334,16.760941
"Atta mexicana",-100.679386,20.051142
"Atta mexicana",-112.743825,31.867263
"Leptoglossus zonatus",-84.188644,9.984478
"Atta mexicana",-103.262282,20.299781
"Atta mexicana",-100.400058,20.593886
"Leptoglossus zonatus",-92.630197,15.783353
"Atta mexicana",-96.768006,17.04645
"Atta mexicana",-110.961295,29.152789
"Atta mexicana",-105.345539,20.763237
"Leptoglossus zonatus",-78.457784,-0.001553
"Atta mexicana",-105.248086,20.807308
"Leptoglossus zonatus",-99.172153,23.759434
"Atta mexicana",-96.921835,19.578268
"Leptoglossus zonatus",-78.262585,0.231115
"Atta mexicana",-112.81514,31.881461
"Leptoglossus zonatus",-101.001858,22.125627
"Atta mexicana",-113.0196,31.944063
"Atta mexicana",-92.015594,17.502157
"Leptoglossus zonatus",-45.517586,-7.038055
"Atta mexicana",-99.287993,18.604618
"Atta mexicana",-101.168611,19.696944
"Leptoglossus zonatus",-98.228475,18.976324
"Atta mexicana",-97.054526,20.061513
"Atta mexicana",-96.641828,16.307324
"Atta mexicana",-105.044446,19.498554
"Atta mexicana",-96.959451,19.451938
"Atta mexicana",-103.250001,20.757217
"Atta mexicana",-102.270914,21.911322
"Atta mexicana",-100.315233,25.874761
"Atta mexicana",-100.932824,22.134998
"Atta mexicana",-100.257154,25.662332
"Atta mexicana",-99.258474,23.732784
"Heilipus lauri",-75.543099,6.331662
"Atta mexicana",-97.428177,20.540456
"Atta mexicana",-101.163128,19.700476
"Atta mexicana",-102.435194,19.948553
"Atta mexicana",-102.735858,20.877739
"Atta mexicana",-103.422704,20.620744
"Atta mexicana",-97.417762,20.956764
"Atta mexicana",-100.089318,20.406695
"Atta mexicana",-102.310087,19.936876
"Atta mexicana",-102.768651,20.340382
"Atta mexicana",-109.806253,29.215875
"Atta mexicana",-100.095148,20.399883
"Atta mexicana",-100.411745,20.593375
"Atta mexicana",-102.295028,21.901847
"Atta mexicana",-101.000742,22.125669
"Atta mexicana",-106.692089,24.417657
"Leptoglossus zonatus",-101.180511,19.702002
"Atta mexicana",-103.507333,19.997474
"Atta mexicana",-99.346163,18.5747
"Anastrepha ludens",-103.43433,20.594393
"Atta mexicana",-101.178707,19.701261
"Atta mexicana",-96.259063,15.771847
"Atta mexicana",-96.890045,19.535801
"Atta mexicana",-100.316276,25.724481
"Atta mexicana",-102.290044,21.853794
"Atta mexicana",-98.91968,18.811665
"Trioza anceps",-99.096681,18.983894
"Atta mexicana",-103.514936,20.617144
"Leptoglossus zonatus",-98.254795,22.853144
"Leptoglossus zonatus",-103.415824,20.639885
"Atta mexicana",-90.553749,14.585173
"Atta mexicana",-106.441099,23.29965
"Atta mexicana",-105.238525,20.597675
"Atta mexicana",-96.789948,18.895826
"Aphis gossypii",-86.353912,13.10337
"Atta mexicana",-102.326635,22.223553
"Atta mexicana",-99.340159,18.895259
"Atta mexicana",-102.331143,21.852989
"Atta mexicana",-101.205107,19.689215
"Leptoglossus zonatus",-46.661091,-23.53681
"Atta mexicana",-89.252588,13.665602
"Heliothrips haemorrhoidalis",-52.418224,-31.800168
"Leptoglossus zonatus",-96.762697,17.081186
"Atta mexicana",-103.442618,20.692239
"Atta mexicana",-100.009945,21.943266
"Atta mexicana",-96.794544,19.425124
"Atta mexicana",-99.271977,20.184662
"Atta mexicana",-100.374283,20.587381
"Atta mexicana",-105.226795,20.646018
"Atta mexicana",-101.68596,21.125008
"Leptoglossus zonatus",-105.496888,28.2614
"Atta mexicana",-99.239367,18.859303
"Atta mexicana",-97.733951,17.825981
"Atta mexicana",-103.268593,20.297743
"Atta mexicana",-97.394206,20.971342
"Atta mexicana",-100.028811,16.928992
"Atta mexicana",-100.29519,25.773285
"Atta mexicana",-99.21917,20.45603
"Leptoglossus zonatus",-96.761913,17.144235
"Atta mexicana",-100.868783,22.082833
"Atta mexicana",-100.441345,25.658305
"Leptoglossus zonatus",-86.181541,12.013959
"Atta mexicana",-89.00482,14.48126
"Leptoglossus zonatus",-74.452852,4.801787
"Leptoglossus zonatus",-100.204996,25.634902
"Atta mexicana",-103.426726,20.62442
"Atta mexicana",-102.825272,20.701005
"Leptoglossus zonatus",-111.076219,27.956918
"Atta mexicana",-96.736882,17.067738
"Atta mexicana",-106.32441,23.501863
"Atta mexicana",-111.527922,30.396817
"Atta mexicana",-103.98282,20.703117
"Atta mexicana",-100.27648,20.604514
"Leptoglossus zonatus",-87.00461,14.013435
"Atta mexicana",-99.222582,18.949514
"Atta mexicana",-103.412428,20.61914
"Atta mexicana",-96.919934,19.576221
"Atta mexicana",-105.706379,22.856209
"Atta mexicana",-104.033675,20.712842
"Leptoglossus zonatus",-85.674188,10.579959
"Leptoglossus zonatus",-103.238034,20.689393
"Atta mexicana",-110.939112,31.296785
"Atta mexicana",-98.206273,18.49396
"Atta mexicana",-104.679419,19.195747
"Atta mexicana",-105.439514,20.871078
"Atta mexicana",-102.318403,21.914389
"Atta mexicana",-96.704225,17.014986
"Leptoglossus zonatus",-86.536658,13.938647
"Atta mexicana",-101.298868,20.99484
"Leptoglossus zonatus",-99.204664,19.578394
"Atta mexicana",-103.72305,19.268154
"Atta mexicana",-100.440552,20.701025
"Leptoglossus zonatus",-100.20896,25.630273
"Leptoglossus zonatus",-89.655755,21.072548
"Atta mexicana",-106.485814,23.3045
"Atta mexicana",-101.645512,21.162156
"Leptoglossus zonatus",-105.500886,28.259325
"Atta mexicana",-105.804755,22.848312
"Atta mexicana",-104.425225,19.130097
"Atta mexicana",-107.385203,24.824486
"Coccus hesperidum",-99.162262,19.453042
"Atta mexicana",-100.937311,22.061249
"Atta mexicana",-98.012552,20.208703
"Leptoglossus zonatus",-75.819361,5.596767
"Leptoglossus zonatus",-103.451186,20.731868
"Atta mexicana",-102.296317,21.892527
"Atta mexicana",-100.50848,20.697158
"Atta mexicana",-109.688942,29.801917
"Atta mexicana",-99.067122,18.990313
"Atta mexicana",-100.895375,21.827357
"Atta mexicana",-103.375234,20.761044
"Atta mexicana",-101.386775,20.683551
"Leptoglossus zonatus",-78.375248,-0.221617
"Atta mexicana",-88.853912,17.253328
"Atta mexicana",-100.724201,19.968743
"Aphis gossypii",-99.165225,19.356295
"Atta mexicana",-101.178889,19.696389
"Atta mexicana",-97.225998,20.222563
"Atta mexicana",-101.208594,19.699819
"Leptoglossus zonatus",-76.344405,-0.483633
"Atta mexicana",-101.179072,19.721031
"Atta mexicana",-102.311473,21.815059
"Atta mexicana",-100.728333,20.919267
"Atta mexicana",-108.942661,26.993456
"Atta mexicana",-105.266871,21.025125
"Atta mexicana",-101.495104,24.039379
"Atta mexicana",-100.156579,25.645029
"Atta mexicana",-98.200475,19.002926
"Atta mexicana",-100.330566,25.644201
"Atta mexicana",-101.395817,20.68602
"Anastrepha ludens",-101.163048,19.700461
"Atta mexicana",-89.911341,14.966759
"Atta mexicana",-100.325883,25.645338
"Leptoglossus zonatus",-99.192232,18.880475
"Atta mexicana",-104.770889,21.430095
"Leptoglossus zonatus",-101.043069,22.149877
"Atta mexicana",-110.903342,31.272504
"Atta mexicana",-100.679345,20.051147
"Atta mexicana",-100.374369,25.615422
"Atta mexicana",-98.134781,18.93906
"Atta mexicana",-99.457161,18.913565
"Atta mexicana",-98.199764,20.396877
"Atta mexicana",-98.422578,18.918797
"Leptoglossus zonatus",-46.711631,-23.436884
"Atta mexicana",-104.023229,20.709833
"Leptoglossus zonatus",-100.134942,25.398553
"Atta mexicana",-102.304038,21.924128
"Atta mexicana",-106.430397,23.279697
"Atta mexicana",-104.007711,20.703264
"Atta mexicana",-98.17791,19.002836
"Leptoglossus zonatus",-48.523276,-21.40081
"Atta mexicana",-100.81958,20.540684
"Leptoglossus zonatus",-78.445125,-0.287387
"Atta mexicana",-103.437888,20.534053
"Leptoglossus zonatus",-47.859659,-15.729922
"Leptoglossus zonatus",-103.407944,20.669698
"Atta mexicana",-96.723247,17.065708
"Atta mexicana",-98.445288,18.906756
"Atta mexicana",-100.008267,25.418915
"Atta mexicana",-106.437254,23.242691
"Atta mexicana",-100.333279,25.675988
"Atta mexicana",-103.384156,20.717914
"Atta mexicana",-104.783827,19.272213
"Atta mexicana",-106.731262,24.47307
"Atta mexicana",-99.082418,18.986557
"Atta mexicana",-101.212147,19.673439
"Atta mexicana",-109.586008,30.721214
"Atta mexicana",-100.723808,20.917472
"Atta mexicana",-104.018769,21.048472
"Atta mexicana",-100.427895,20.58458
"Atta mexicana",-102.732971,20.824968
"Leptoglossus zonatus",-99.18351,19.316984
"Leptoglossus zonatus",-96.727666,17.039056
"Atta mexicana",-101.2037,19.690352
"Atta mexicana",-103.982772,20.703142
"Atta mexicana",-98.592807,21.13536
"Atta mexicana",-103.561259,22.304511
"Atta mexicana",-100.205174,25.645624
"Atta mexicana",-104.506613,21.123751
"Atta mexicana",-105.281813,20.723878
"Atta mexicana",-105.437973,20.869152
"Atta mexicana",-100.158088,25.368152
"Leptoglossus zonatus",-80.79082,7.98224
"Leptoglossus zonatus",-100.458315,25.675807
"Leptoglossus zonatus",-100.162113,25.460197
"Atta mexicana",-104.881801,21.506516
"Atta mexicana",-103.990172,20.750424
"Atta mexicana",-102.465919,22.472051
"Leptoglossus zonatus",-82.424872,8.507419
"Atta mexicana",-97.424896,17.985357
"Leptoglossus zonatus",-86.052133,11.937467
"Heilipus lauri",-74.342705,4.593855
"Anastrepha ludens",-103.105394,20.053964
"Leptoglossus zonatus",-110.333377,24.148202
"Atta mexicana",-100.71989,21.586736
"Atta mexicana",-105.440553,20.870497
"Leptoglossus zonatus",-49.142239,-14.522078
"Leptoglossus zonatus",-54.50458,-25.508213
"Leptoglossus zonatus",-100.041893,25.233179
"Atta mexicana",-101.004783,22.133798
"Atta mexicana",-105.216606,20.662336
"Leptoglossus zonatus",-81.204275,8.274243
"Atta mexicana",-106.482413,23.304712
"Leptoglossus zonatus",-48.139105,-15.783882
"Leptoglossus zonatus",-89.687966,16.984603
"Atta mexicana",-104.505782,19.15388
"Atta mexicana",-86.993647,14.003968
"Atta mexicana",-97.630053,20.081373
"Atta mexicana",-97.573888,21.020137
"Atta mexicana",-100.532424,18.24008
"Atta mexicana",-96.886214,19.527142
"Atta mexicana",-96.131314,15.767291
"Atta mexicana",-96.720551,17.066252
"Atta mexicana",-103.456012,20.602688
"Leptoglossus zonatus",-47.858821,-15.729429
"Atta mexicana",-92.973416,15.904224
"Atta mexicana",-101.139369,19.698359
"Atta mexicana",-98.230247,20.387354
"Atta mexicana",-99.153007,23.724327
"Atta mexicana",-106.397158,23.232843
"Atta mexicana",-103.801125,20.499225
"Leptoglossus zonatus",-82.421723,8.508201
"Leptoglossus zonatus",-101.34808,20.677016
"Atta mexicana",-100.778053,20.900167
"Atta mexicana",-97.842012,22.235625
"Atta mexicana",-100.163553,25.440274
"Atta mexicana",-110.946235,31.335057
"Leptoglossus zonatus",-103.501152,25.587116
"Leptoglossus zonatus",-78.459205,-0.21427
"Leptoglossus zonatus",-110.573772,24.222989
"Atta mexicana",-100.679327,20.051188
"Atta mexicana",-101.181058,19.697875
"Atta mexicana",-96.67901,16.946882
"Atta mexicana",-104.610029,24.027471
"Atta mexicana",-101.395476,20.685933
"Atta mexicana",-90.468025,14.442213
"Atta mexicana",-106.322033,23.877343
"Atta mexicana",-99.987366,21.935315
"Leptoglossus zonatus",-48.144379,-17.717028
"Atta mexicana",-100.444126,20.513999
"Atta mexicana",-103.037492,20.346088
"Atta mexicana",-103.192528,20.299839
"Atta mexicana",-103.976667,20.699722
"Leptoglossus zonatus",-103.966624,20.780602
"Leptoglossus zonatus",-105.434229,28.292428
"Atta mexicana",-103.432028,20.681004
"Atta mexicana",-106.44146,23.299393
"Leptoglossus zonatus",-76.55,-12.733333
"Leptoglossus zonatus",-78.396577,-1.393935
"Atta mexicana",-87.00677,14.013351
"Atta mexicana",-96.194351,15.769655
"Atta mexicana",-100.310773,20.654604
"Atta mexicana",-100.999145,22.117656
"Trioza anceps",-98.411572,18.903504
"Atta mexicana",-99.161529,18.911519
"Atta mexicana",-103.380943,20.664611
"Atta mexicana",-99.948204,20.746536
"Atta mexicana",-103.353967,20.695613
"Atta mexicana",-98.576426,20.924451
"Leptoglossus zonatus",-99.090945,26.477533
"Leptoglossus zonatus",-78.429099,-0.20407
"Atta mexicana",-96.048096,15.794827
"Atta mexicana",-99.183304,18.922195
"Atta mexicana",-98.94659,18.909987
"Leptoglossus zonatus",-101.221708,19.710401
"Atta mexicana",-99.639417,21.999963
"Atta mexicana",-100.445866,20.704799
"Atta mexicana",-105.240575,20.644419
"Leptoglossus zonatus",-100.388127,20.522172
"Leptoglossus zonatus",-86.990399,13.996978
"Leptoglossus zonatus",-103.500825,25.587038
"Atta mexicana",-99.497704,18.951965
"Leptoglossus zonatus",-99.140639,19.254186
"Atta mexicana",-100.388339,21.541122
"Atta mexicana",-107.404578,24.811396
"Atta mexicana",-106.880833,24.520833
"Atta mexicana",-105.329735,20.747705
"Leptoglossus zonatus",-84.073314,10.032044
"Atta mexicana",-105.220347,20.620677
"Atta mexicana",-100.723869,20.040297
"Atta mexicana",-102.279037,21.911763
"Atta mexicana",-99.1786,23.0524
"Atta mexicana",-90.553539,14.584758
"Atta mexicana",-97.955981,20.238712
"Leptoglossus zonatus",-99.199556,18.917633
"Trioza anceps",-101.257972,21.030878
"Atta mexicana",-105.767952,22.84823
"Coccus hesperidum",-77.075331,-12.057889
"Atta mexicana",-96.873978,19.516513
"Atta mexicana",-103.106883,20.050277
"Atta mexicana",-103.91236,20.657911
"Atta mexicana",-103.190613,20.323295
"Atta mexicana",-96.719479,17.067684
"Atta mexicana",-100.233748,25.6775
"Atta mexicana",-101.222158,19.647896
"Atta mexicana",-101.218775,19.671386
"Atta mexicana",-97.797997,22.112469
"Atta mexicana",-96.726728,17.067933
"Leptoglossus zonatus",-99.213408,18.872163
"Leptoglossus zonatus",-99.14922,26.585758
"Atta mexicana",-105.377713,20.299937
"Atta mexicana",-103.528127,18.387039
"Atta mexicana",-87.162086,14.08461
"Coccus hesperidum",-99.182787,19.42332
"Leptoglossus zonatus",-84.14733,10.014361
"Atta mexicana",-96.890073,19.540478
"Atta mexicana",-102.258335,21.849476
"Atta mexicana",-102.242461,20.678908
"Bemisia tabaci",-100.993169,22.138228
"Leptoglossus zonatus",-99.803088,20.685238
"Atta mexicana",-96.8925,19.520258
"Heilipus lauri",-75.365448,6.149158
"Atta mexicana",-100.682202,20.050649
"Atta mexicana",-99.227913,18.853591
"Atta mexicana",-90.492217,14.60437
"Atta mexicana",-102.316129,21.879283
"Anastrepha ludens",-100.255188,25.66289
"Atta mexicana",-96.943061,19.512311
"Leptoglossus zonatus",-87.5014,12.922494
"Atta mexicana",-102.296632,21.887318
"Atta mexicana",-100.264796,25.648109
"Atta mexicana",-101.502606,20.367106
"Atta mexicana",-100.041892,25.232928
"Atta mexicana",-106.430697,23.231396
"Atta mexicana",-105.244536,20.588241
"Atta mexicana",-105.220947,20.648675
"Atta mexicana",-103.441338,20.668576
"Atta mexicana",-97.09583,18.86112
"Atta mexicana",-96.946409,19.532993
"Atta mexicana",-98.217946,20.281805
"Atta mexicana",-100.411953,21.54186
"Atta mexicana",-112.815712,31.881495
"Leptoglossus zonatus",-100.387983,20.522109
"Atta mexicana",-96.725592,17.065347
"Atta mexicana",-100.262969,25.638064
"Atta mexicana",-102.373612,21.752167
"Leptoglossus zonatus",-47.229773,-23.093145
"Leptoglossus zonatus",-103.502808,25.589332
"Anastrepha ludens",-68.017198,10.278114
"Atta mexicana",-103.508965,19.630198
"Atta mexicana",-93.140836,16.915523
"Coccus hesperidum",-64.129798,-31.438058
"Atta mexicana",-96.767445,17.046462
"Atta mexicana",-87.009766,14.010835
"Atta mexicana",-105.44932,20.866702
"Atta mexicana",-103.438939,20.647337
"Atta mexicana",-102.296247,21.892621
"Atta mexicana",-96.135853,19.056917
"Atta mexicana",-97.331946,20.452993
"Atta mexicana",-103.412925,20.600818
"Leptoglossus zonatus",-97.299106,18.728354
"Atta mexicana",-100.79647,20.758342
"Leptoglossus zonatus",-88.243695,14.932247
"Atta mexicana",-92.256618,14.901758
"Leptoglossus zonatus",-99.191793,19.315223
"Atta mexicana",-99.243224,18.908932
"Atta mexicana",-92.298756,14.891758
"Atta mexicana",-102.252844,21.849333
"Atta mexicana",-93.095155,16.785281
"Atta mexicana",-99.150377,18.991995
"Atta mexicana",-106.704942,24.0788
"Atta mexicana",-110.951805,29.145945
"Atta mexicana",-100.639237,22.086806
"Atta mexicana",-106.438545,23.252542
"Atta mexicana",-98.003811,20.214733
"Atta mexicana",-101.194982,19.70595
"Leptoglossus zonatus",-51.931725,-23.429168
"Atta mexicana",-96.706912,19.351202
"Atta mexicana",-102.312276,21.878943
"Atta mexicana",-105.331132,20.976758
"Atta mexicana",-101.163187,19.700495
"Atta mexicana",-99.221709,18.956345
"Trioza anceps",-99.172913,19.35418
"Atta mexicana",-98.732914,20.78565
"Atta mexicana",-96.970467,19.157306
"Atta mexicana",-96.880679,19.212953
"Atta mexicana",-98.8033,18.701496
"Atta mexicana",-105.230952,20.381526
"Atta mexicana",-99.665909,18.833759
"Atta mexicana",-99.986726,20.306425
"Atta mexicana",-96.721417,17.07638
"Atta mexicana",-106.067986,23.287692
"Atta mexicana",-100.405447,21.533381
"Leptoglossus zonatus",-103.312227,20.637175
"Atta mexicana",-96.63909,16.305626
"Atta mexicana",-103.363577,20.621878
"Leptoglossus zonatus",-103.685119,19.475819
"Atta mexicana",-101.440471,17.535795
"Atta mexicana",-102.656497,20.748155
"Atta mexicana",-99.033441,18.98103
"Atta mexicana",-103.436237,20.792703
"Leptoglossus zonatus",-75.245214,2.935553
"Atta mexicana",-106.866935,24.027143
"Atta mexicana",-96.961085,18.907645
"Atta mexicana",-96.92069,19.51937
"Atta mexicana",-99.855942,18.376853
"Leptoglossus zonatus",-84.447361,10.052628
"Atta mexicana",-99.768515,22.905134
"Leptoglossus zonatus",-105.496444,28.261769
"Atta mexicana",-109.170775,25.912773
"Atta mexicana",-102.287291,21.851271
"Atta mexicana",-105.928833,22.779917
"Atta mexicana",-98.11785,19.007682
"Leptoglossus zonatus",-99.056912,19.568609
"Atta mexicana",-112.816001,31.881538
"Leptoglossus zonatus",-105.471551,28.273038
"Atta mexicana",-96.148186,15.754417
"Leptoglossus zonatus",-84.826666,10.315564
"Atta mexicana",-97.539507,18.281677
"Leptoglossus zonatus",-77.365089,-11.361477
"Atta mexicana",-96.890106,19.535517
"Atta mexicana",-103.258998,20.297231
"Atta mexicana",-105.104592,21.777825
"Leptoglossus zonatus",-97.516869,18.334978
"Atta mexicana",-102.882222,20.317222
"Atta mexicana",-100.359505,20.59707
"Atta mexicana",-92.933975,18.000978
"Atta mexicana",-97.288432,17.471116
"Atta mexicana",-101.227879,19.647567
"Atta mexicana",-99.229263,18.955138
"Atta mexicana",-96.174638,19.13402
"Atta mexicana",-98.964904,18.924925
"Atta mexicana",-102.211024,19.9067
"Atta mexicana",-102.325594,21.9179
"Atta mexicana",-106.285144,23.796161
"Leptoglossus zonatus",-56.076832,-9.870138
"Atta mexicana",-96.310875,19.320972
"Atta mexicana",-96.44869,16.958262
"Atta mexicana",-100.492661,20.623808
"Atta mexicana",-100.270419,25.549862
"Atta mexicana",-101.93017,21.330683
"Atta mexicana",-87.005679,14.013355
"Leptoglossus zonatus",-80.036498,8.448217
"Atta mexicana",-102.752713,20.827147
"Atta mexicana",-97.495932,18.316531
"Atta mexicana",-100.723602,20.039629
"Atta mexicana",-105.412463,20.899074
"Atta mexicana",-103.437508,20.824574
"Atta mexicana",-103.372808,20.720573
"Leptoglossus zonatus",-55.818415,-9.945581
"Atta mexicana",-101.395239,20.68742
"Leptoglossus zonatus",-99.150452,26.576792
"Atta mexicana",-107.407165,24.778759
"Atta mexicana",-97.315613,20.456671
"Atta mexicana",-102.275818,21.911253
"Atta mexicana",-96.418363,15.918341
"Atta mexicana",-102.273139,21.865476
"Atta mexicana",-100.256439,25.662331
"Atta mexicana",-102.769543,20.334118
"Atta mexicana",-97.607904,18.219487
"Atta mexicana",-103.452042,20.705256
"Atta mexicana",-96.766617,17.046519
"Atta mexicana",-103.982887,20.703258
"Atta mexicana",-100.388053,20.522122
"Atta mexicana",-96.958994,18.902278
"Leptoglossus zonatus",-100.977373,22.157691
"Leptoglossus zonatus",-54.249217,-27.774551
"Leptoglossus zonatus",-100.270424,25.547167
"Atta mexicana",-100.089318,20.411843
"Atta mexicana",-106.391745,23.728043
"Atta mexicana",-106.694672,24.412392
"Atta mexicana",-100.293098,25.735977
"Atta mexicana",-105.412483,20.866992
"Atta mexicana",-108.938206,27.019689
"Atta mexicana",-102.28067,22.22347
"Atta mexicana",-101.62192,21.1174
"Atta mexicana",-96.910147,19.559278
"Atta mexicana",-100.739905,20.923162
"Leptoglossus zonatus",-103.368347,25.583386
"Atta mexicana",-97.596003,20.008064
"Atta mexicana",-96.194336,15.769598
"Atta mexicana",-103.461233,19.725492
"Aphis gossypii",-70.929736,-17.198473
"Atta mexicana",-103.513728,20.746348
"Atta mexicana",-106.322086,23.877189
"Leptoglossus zonatus",-78.419895,-0.25792
"Atta mexicana",-109.965767,27.496089
"Atta mexicana",-97.343683,18.317156
"Atta mexicana",-102.208601,19.908812
"Atta mexicana",-100.341434,20.533225
"Leptoglossus zonatus",-78.281418,0.302391
"Atta mexicana",-100.47946,19.582752
"Leptoglossus zonatus",-100.256485,25.698413
"Atta mexicana",-87.201455,14.122833
"Atta mexicana",-101.197721,19.681465
"Atta mexicana",-108.950478,27.024604
"Atta mexicana",-105.423364,20.883118
"Leptoglossus zonatus",-75.46787,6.380999
"Atta mexicana",-100.280393,25.76601
"Leptoglossus zonatus",-46.443358,-22.794798
"Monalonion velezangeli",-74.087093,4.636531
"Atta mexicana",-103.23987,20.618778
"Leptoglossus zonatus",-86.087555,12.115956
"Leptoglossus zonatus",-49.39755,-16.693606
"Aphis gossypii",-100.952469,22.144365
"Atta mexicana",-99.22931,18.955183
"Atta mexicana",-98.252214,19.002044
"Atta mexicana",-104.090207,20.798156
"Atta mexicana",-102.169552,19.860415
"Atta mexicana",-100.253722,25.661981
"Atta mexicana",-102.782987,20.847288
"Leptoglossus zonatus",-78.483591,-0.285894
"Atta mexicana",-101.621253,21.117142
"Atta mexicana",-103.41108,20.668661
"Leptoglossus zonatus",-81.322525,8.007053
"Atta mexicana",-101.178756,19.697133
"Atta mexicana",-106.691537,24.413635
"Trioza anceps",-103.395187,20.681351
"Atta mexicana",-96.498772,15.662783
"Atta mexicana",-101.241619,21.009753
"Leptoglossus zonatus",-73.739448,3.996909
"Leptoglossus zonatus",-85.284827,10.475289
"Atta mexicana",-110.950912,29.151261
"Atta mexicana",-102.320138,21.914291
"Leptoglossus zonatus",-78.947838,-2.874728
"Atta mexicana",-106.42341,23.227105
"Atta mexicana",-103.513753,20.746549
"Atta mexicana",-104.855236,21.489275
"Atta mexicana",-96.72065,17.063628
"Leptoglossus zonatus",-82.578088,8.539494
"Leptoglossus zonatus",-46.920232,-22.817407
"Atta mexicana",-99.244745,18.966914
"Atta mexicana",-102.783172,20.847322
"Leptoglossus zonatus",-85.95509,11.711621
"Leptoglossus zonatus",-99.038802,19.359
"Atta mexicana",-97.055565,15.851896
"Atta mexicana",-103.288413,20.775408
"Atta mexicana",-101.432343,17.562931
"Atta mexicana",-103.577011,20.710461
"Atta mexicana",-97.545215,20.063183
"Atta mexicana",-104.320555,19.09862
"Trioza anceps",-98.897552,19.528083
"Atta mexicana",-98.485973,21.233026
"Leptoglossus zonatus",-80.026055,7.534017
"Atta mexicana",-96.962075,19.144203
"Leptoglossus zonatus",-86.01972,12.004444
"Atta mexicana",-105.241402,20.590225
"Atta mexicana",-87.006111,14.013425
"Atta mexicana",-102.303215,21.879521
"Leptoglossus zonatus",-54.445377,-25.679822
"Atta mexicana",-99.267953,18.649036
"Atta mexicana",-108.672037,26.938575
"Leptoglossus zonatus",-100.440958,20.603513
"Atta mexicana",-100.406202,21.534865
"Leptoglossus zonatus",-103.500856,25.58708
"Atta mexicana",-100.391849,20.594638
"Atta mexicana",-103.261379,20.29715
"Atta mexicana",-104.223061,19.80657
"Leptoglossus zonatus",-100.264022,25.658441
"Atta mexicana",-100.38305,20.601097
"Atta mexicana",-103.349209,20.661182
"Leptoglossus zonatus",-44.990272,-19.871401
"Leptoglossus zonatus",-102.194529,21.97837
"Atta mexicana",-96.767,17.045705
"Atta mexicana",-106.285719,23.791472
"Atta mexicana",-103.393593,20.708722
"Atta mexicana",-101.013745,22.120521
"Atta mexicana",-112.815105,31.882145
"Atta mexicana",-102.368081,22.246292
"Atta mexicana",-103.736562,19.50519
"Anastrepha ludens",-99.012165,19.594406
"Atta mexicana",-96.921797,19.578486
"Atta mexicana",-102.986282,21.144232
"Atta mexicana",-99.985634,20.395101
"Atta mexicana",-110.23141,27.407883
"Atta mexicana",-99.191415,18.913818
"Atta mexicana",-100.24744,25.671384
"Atta mexicana",-99.200674,18.917598
"Atta mexicana",-101.927363,21.335624
"Trioza anceps",-99.168878,23.065797
"Leptoglossus zonatus",-75.806112,2.383124
"Trioza anceps",-99.092833,19.248187
"Atta mexicana",-106.426968,23.263257
"Atta mexicana",-96.970162,19.156967
"Atta mexicana",-100.65139,20.163925
"Atta mexicana",-93.260811,16.236708
